        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , PCIe Slot Power [W] , PCIe Slot Voltage [V] , 8-Pin #1 Power [W] , 8-Pin #1 Voltage [V] , 8-Pin #2 Power [W] , 8-Pin #2 Voltage [V] , Power Consumption (%) [% TDP] , PerfCap Reason [] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2026-08-06 18:56:03 ,        1708.5   ,           1377.0   ,               56.1   ,        70.1   ,               0   ,                   0   ,           1034   ,         96   ,                       93   ,                   0   ,                    0   ,              115.6   ,                  64.7   ,              25.5   ,                11.9   ,             38.8   ,               12.0   ,             50.6   ,               11.9   ,                        42.0   ,               1   ,        0.8810   ,               43.0   ,                  8543   ,
2026-08-06 18:56:04 ,        1695.5   ,           1377.0   ,               56.3   ,        70.3   ,               0   ,                   0   ,           1034   ,         97   ,                       93   ,                   0   ,                    0   ,              114.9   ,                  63.8   ,              25.5   ,                11.9   ,             38.2   ,               12.0   ,             50.5   ,               11.9   ,                        41.8   ,               1   ,        0.8750   ,               43.0   ,                  8590   ,
2026-08-06 18:56:05 ,        1708.5   ,           1377.0   ,               56.7   ,        70.7   ,               0   ,                   0   ,           1034   ,         95   ,                       93   ,                   0   ,                    0   ,              267.6   ,                 195.7   ,              37.5   ,                11.9   ,            117.4   ,               11.9   ,            112.1   ,               11.9   ,                        97.3   ,               1   ,        0.8930   ,               45.0   ,                  8587   ,
2026-08-06 18:56:06 ,        1708.5   ,           1377.0   ,               57.0   ,        71.0   ,               0   ,                   0   ,           1034   ,         96   ,                       93   ,                   0   ,                    0   ,              269.6   ,                  59.1   ,              25.1   ,                11.9   ,             35.5   ,               12.0   ,             48.3   ,               11.9   ,                        39.9   ,               1   ,        0.8810   ,               47.0   ,                  8561   ,
2026-08-06 18:56:06 ,        1708.5   ,           1377.0   ,               57.0   ,        71.0   ,               0   ,                   0   ,           1034   ,         94   ,                       90   ,                   0   ,                    0   ,              274.1   ,                 201.6   ,              38.2   ,                11.9   ,            120.9   ,               11.9   ,            114.3   ,               11.9   ,                        99.7   ,               1   ,        0.8810   ,               45.0   ,                  8567   ,
2026-08-06 18:56:08 ,        1695.5   ,           1377.0   ,               57.3   ,        71.3   ,               3   ,                   0   ,           1034   ,         96   ,                       91   ,                   0   ,                    0   ,              138.8   ,                  84.2   ,              27.4   ,                11.9   ,             50.5   ,               11.9   ,             60.2   ,               11.9   ,                        50.5   ,               1   ,        0.8750   ,               45.0   ,                  8566   ,
2026-08-06 18:56:09 ,        1708.5   ,           1377.0   ,               57.4   ,        71.4   ,               6   ,                   0   ,           1034   ,         96   ,                       92   ,                   0   ,                    0   ,              265.5   ,                 191.0   ,              37.5   ,                11.9   ,            114.6   ,               11.8   ,            112.8   ,               11.9   ,                        47.8   ,              16   ,        0.8810   ,               39.0   ,                  8563   ,
2026-08-06 18:56:10 ,        1708.5   ,           1377.0   ,               57.8   ,        71.8   ,               8   ,                   0   ,           1034   ,         95   ,                       91   ,                   0   ,                    0   ,              177.8   ,                 118.9   ,              30.5   ,                11.9   ,             71.3   ,               11.9   ,             75.3   ,               11.9   ,                        64.7   ,               1   ,        0.8810   ,               43.0   ,                  8560   ,
2026-08-06 18:56:10 ,        1708.5   ,           1377.0   ,               57.5   ,        71.5   ,              12   ,                   0   ,           1034   ,         94   ,                       90   ,                   0   ,                    0   ,              258.8   ,                 192.0   ,              37.8   ,                11.9   ,            115.2   ,               11.9   ,            105.1   ,               11.9   ,                        94.1   ,              16   ,        0.8810   ,               47.0   ,                  8557   ,
2026-08-06 18:56:12 ,        1721.0   ,           1377.0   ,               58.3   ,        72.3   ,              14   ,                   0   ,           1034   ,         94   ,                       88   ,                   0   ,                    0   ,              275.1   ,                 201.9   ,              38.1   ,                11.9   ,             48.5   ,               11.9   ,             58.7   ,               11.9   ,                        49.0   ,              16   ,        0.8930   ,               41.0   ,                  8556   ,
2026-08-06 18:56:13 ,        1708.5   ,           1377.0   ,               58.5   ,        72.5   ,              17   ,                   0   ,           1034   ,         90   ,                       86   ,                   0   ,                    0   ,              266.7   ,                 193.9   ,              37.7   ,                11.9   ,             29.7   ,               12.0   ,             44.0   ,               11.9   ,                        35.8   ,              16   ,        0.8810   ,               46.0   ,                  8549   ,
